,sentence,term,page_number,file_name,word,tag,word_labels
50841,հրատ ձալալյանց ա ալիշան նիրակ,,,Divabn_Prak10,հրատ,O,"O,O,O,O,O"
50842,գէորգեանց եղիազարյան էջմիածին բ,,,Divabn_Prak10,գէորգեանց,O,"O,O,O,O"
50843,ծանոթ գրված է նախորդից առաջ թ մոտերքը որովհետև զաքարեի արձանագրության մեջ հիշատակված վանքի առաջնորդ առաքելը այստեղ դեռ միաբան է հիշվում,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50844,սա բշտիկ անձնանվան մեզ հայտնի միակ վկայությունն է,,,Divabn_Prak10,սա,O,"O,O,O,O,O,O,O,O"
50845,վանքի առաջնորդ սովսեսի նույնպես միակ,,,Divabn_Prak10,վանքի,O,"O,O,O,O,O"
50846,նա հետնորդել է բարսեղին և նախորդել առաքելին,,,Divabn_Prak10,նա,O,"O,O,O,O,O,O,O"
50847,այստեղ արձանագրված էմի ուշագրավ երևույթ նվիրատու գրիգորը և նրա կարծում ենք արյունակից եղբայրները հիշված են ոչ թե,,,Divabn_Prak10,այստեղ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50848,կամ ոչ միայն ծնողների այլ պապի՝ բշտիկի անվամբ,,,Divabn_Prak10,կամ,O,"O,O,O,O,O,O,O,O"
50849,վերջինս կարող էր լինել նաև տոհմանուն՝,,,Divabn_Prak10,վերջինս,O,"O,O,O,O,O,O"
50850,բշտկանց որով թերևս առավել հայտնի են եղել նրանք,,,Divabn_Prak10,բշտկանց,O,"O,O,O,O,O,O,O,O"
50851,նրանց տոհմական սեփականությունը հան,,,Divabn_Prak10,նրանց,O,"O,O,O,O"
50852,նել տարածաշրջանի նույնանուն բնակավայսացող սառնադղբյուր գյուղը դժվարանում ենք նույնաց,,,Divabn_Prak10,նել,O,"O,O,O,O,O,O,O,O,O"
50853,ըո ե քանի որ նրանք այդ անունն ստացել են դարում շիրակի մարզի հայտնի սառնադբյուր բնակավայրը և համանուն գյուղատեղի արթիկի տարածաշրջանում հառիճավանքից փոքր ինչ հարավարևելք ձորամիջին,,,Divabn_Prak10,ըո,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50854,ս ստեփանոս եկեղեցի արևմտյան խաչաթևի վերին ճակատային մասում արտաքուստ տող մասամբ հողմահարված,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50855,հրատ ալ սանուչարյան լրաբեր թ,,,Divabn_Prak10,հրատ,O,"O,O,O,O,O"
50856,ծանոթ առաջին եռանկյունաձև քարի երեսն ամբողջովին հողմահարված է երկու տողի չափով ուր և պիտի լիներ թվականը,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50857,խնդրահարույց էնաև երկրորդև երրորդ տողերի ամբողջ բառակապակցու,,,Divabn_Prak10,խնդրահարույց,O,"O,O,O,O,O,O,O"
50858,է նշանակում ձիրիցութիլէնն լմպատա արդյոք նկատառվում է վանական ավագանին ա ինչ է նվիրվել վանքին,,,Divabn_Prak10,է,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50859,ադուհանդերձ նկատառելով նույն նվիրատուի նախորդ վկայագրում ի լ յարդթ ը կարծում ենք խոսքը արդք տեղանվան մասին է պրում արգևած,,,Divabn_Prak10,ադուհանդերձ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50860,ս ստեփանոս եկեղեցի արևելյան խաչաթևի արևելյան պատին արտաքուստ տող,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O"
50861,ծանոթ անկասկած լմբատավանքի առաջնորդ հայր առաքելի տապանաքարնէ,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O"
50862,տապանաքար երկլանջ նախորդի մոտ հարավային նիստին տող,,,Divabn_Prak10,տապանաքար,O,"O,O,O,O,O,O,O"
50863,ա ատեփանոս եկեղեեցի արևելյան խաչաթևի հյուսիսային պատին արտաքուստ տող,,,Divabn_Prak10,ա,O,"O,O,O,O,O,O,O,O,O"
50864,որպես անծձնանուն առաջին անգամ է վկայված իշխան իշխանի հրամանը վկայագրող շահապը,,,Divabn_Prak10,որպես,O,"O,O,O,O,O,O,O,O,O,O,O"
50865,վկայագրում ուշադրություն է գրավում ընծանն ելս յխեյի արտահայտությունը,,,Divabn_Prak10,վկայագրում,O,"O,O,O,O,O,O,O,O"
50866,կարծում ենք որ նվիրատուն հառիճավանքի ժամատան կառուցման մեկենաս հեջուք կամ մեծիշխան վահրամի իշխան որդին է արձ,,,Divabn_Prak10,կարծում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50867,ս ստեփանոս եկեղեցի հյուսիսային պատին ներքուստ տող,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O"
50868,հրատ զալալյանց ա ալիշան եիրակ գէորգեանց պակասավոր թորամանյան բ էջ եղիազարյան էջմիածին բ,,,Divabn_Prak10,հրատ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50869,ծանոթ վեցերորդ տողի մեծ մասը եղծված է,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O"
50870,հրատարակիչների մոտ թերի և աղավաղվածէ,,,Divabn_Prak10,հրատարակիչների,O,"O,O,O,O,O"
50871,այս մեր կարծիքով չափազանց ուշագրավ և բովանդակությամբ և արտահայտչածևով արձանագրության չորրորդ տողի վերծանությունը չնայած բավարար պահպանվածության տարընթերցումների տեղիք է տվել,,,Divabn_Prak10,այս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50872,նպատակահարմար ենք գտնում ներկայացնել նախորդ հեղինակների վերծանությունները թախանձչել եւ բարէխաւս միջնամասում ս ջալալյանց ղ ալիշան զիս ի բերել ջուր,,,Divabn_Prak10,նպատակահարմար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50873,եւ ընկալայ պատարագ թորամանյան զիս զինչ որ սմա ունէի տուի յայս էրսի եղիազարյան զիս զինչ թը սմայ ունէի տուի յայսմ բարխուդարյան դաշտ օրագիր զիս զինչ որ սմայ ունէի ուի ս ջուրս վերջին բառը սկզբում կարդացել է գիրս հետո ուղղել ձիմ զինչ որ ստայկ ունէի՝ ետու ի այս յիրսն,,,Divabn_Prak10,եւ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50874,բացակայում է որևէ կցագրություն կամ փակագրություն,,,Divabn_Prak10,բացակայում,O,"O,O,O,O,O,O"
50875,ա ստեփանոս եկեղեցի արևելյան խաչաթնի հարավային պատին արտաքուստ տող,,,Divabn_Prak10,ա,O,"O,O,O,O,O,O,O,O,O"
50876,հատ զալալյանց ա ալիշան շիրակ գէորգեանց եղիազարյան էջմիածին բ,,,Divabn_Prak10,հատ,O,"O,O,O,O,O,O,O,O,O"
50877,ծանոթ այս նույն սիմեռնը նվերներէ արել նան հոգեվանքին թվակիր խմբական արձանագրության մեջ արձ խմբ,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50878,ծանոթ նախկին բոլոր հրատարակիչների մոտ բացակայում է թվականը,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O"
50879,աստեփանոս եկեղեցի թմբուկի հարավարևմտյան նիստին արտաքուստ տող,,,Divabn_Prak10,աստեփանոս,O,"O,O,O,O,O,O,O"
50880,ծանոթ հրատարակչի մոտ բոլորովին աղավաղվածէ,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O"
50881,երկրորդ տողի նախավերջին տառը կարելի է կարդալ նաև տ,,,Divabn_Prak10,երկրորդ,O,"O,O,O,O,O,O,O,O,O"
50882,վերջին գ տառը թերևս ցուցում է հատկացված պատարագների թիվը,,,Divabn_Prak10,վերջին,O,"O,O,O,O,O,O,O,O,O"
50883,ա ստեփանոս եկեղեցի նախորդի վերին ձախ քարին տող,,,Divabn_Prak10,ա,O,"O,O,O,O,O,O,O,O"
50884,տապանաթքար երկլանջ նախորդի մոտ հարավային նիստին տող,,,Divabn_Prak10,տապանաթքար,O,"O,O,O,O,O,O,O"
50885,տապանաքար օրորոցաձև արևելյան գերեզմանոցում հարավային նիստին տող,,,Divabn_Prak10,տապանաքար,O,"O,O,O,O,O,O,O"
50886,հնարավոր վերծանությունը պարզում է որ արձանագրությունը դարով թվագրվող որմնանկարի հետ կապ չունի այն դ գիր է,,,Divabn_Prak10,հնարավոր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50887,եղիազարյան էջմիածին բ,,,Divabn_Prak10,եղիազարյան,O,"O,O,O"
50888,ուշագրավ է որ ձեռագրում առկա են և լուսանկարը և գրչագիրը,,,Divabn_Prak10,ուշագրավ,O,"O,O,O,O,O,O,O,O,O,O"
50889,թերա պետք է կարդալ ձգոմ դումնի,,,Divabn_Prak10,թերա,O,"O,O,O,O,O,O"
50890,ալ մանուչարյանի վերծանությունը բավական թերի է բացակայում է շինարար նվիրատուի կնոջ սարաւթայի անունը այգի բառից հետո կարդացել է յառուտ զգոմ ղուանին այլն,,,Divabn_Prak10,ալ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50891,նրա կարծիքով եկեղեցին ի սկզբանե եղել է գմբեթավոր և այս վկայագիրը վերաբերում էգավթի նորոգմանը ինչը կատարվել է դարի սկզբներին,,,Divabn_Prak10,նրա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50892,խմբագրական խորհուրդ՝ գր ս գրիգորյան հ ա մելքոնյան գ գ սարգսյան,,,Divabn_Prak10,խմբագրական,O,"O,O,O,O,O,O,O,O,O,O,O"
50893,բառեզրիս ուղիղ ծևը սարուածք է որ բառարաններում մեկնվում է կազմվածք կառուցվածք նշանակությամբ հ էջ ամատունի էջ որը տվյալ համատեքստում թերևս պետք է նկատի առնել գութանի ամբողջական համակարգը,,,Divabn_Prak10,բառեզրիս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50894,ա ստեփանոս եկեղեցի թմբուկի քառակուսի պատվանդանի հարավարևելյան անկյան հարավային որմին արտաքուստ անավարտ տող,,,Divabn_Prak10,ա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50895,ասյեփանոս եկեղեյի ավագ խորանի որմնանկարի ձախ կողմում սևաներկ բավականաչափ թափված և տեղ տեղ անընթեռնելի մոտ տող,,,Divabn_Prak10,ասյեփանոս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50896,ծանոթ արձծանագրության վերջնամասը մոտ տող անընթեռնելի է,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O"
50897,բնույթով նվիրատվական իսկ մանրամասները ցավոք անհայտ են,,,Divabn_Prak10,բնույթով,O,"O,O,O,O,O,O,O"
50898,ցանոթ ս բարխուդարյանը երրորդտողում բազում բառից հետ կարդացել է տարիքս իւր վկսեկ,,,Divabn_Prak10,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50899,վերծանությանը մասնակցել էնաև պատմաբանկկ մաթևոսյանը ըստ որի գրության վրա կարծես կան նախորդ նորոգողների միջամտության հետքերը որի արդյունքում սխալմամբ ամբողջացվել ու աղավաղվել են վնասված տառերը ինչպես օրինակ թվականիո հարյուրավորը որը թյուրիմացաբար ս են դարձծրել,,,Divabn_Prak10,վերծանությանը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50900,եահանշահի անունը թեական է վերծանված սակայն եթե այն ճի շտ է ապա հավանորեն անիում իշխող զաքարյան եահնշահ ս ն է,,,Divabn_Prak10,եահանշահի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50901,ս ստեփանոս եկեղեցի հարավային խաչաթևի հարավային նիստին արտաքուստ տող,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O"
50902,յայր ատը պէւույրլ ը պետիս ու տիրատրուաց ոռարող ոորսիւ,,,Divabn_Prak10,յայր,O,"O,O,O,O,O,O,O,O,O"
50903,խաչքար ագուցված է եկեղեցու մուտքի առջևի հենապատի շարվածքում պահպանված է ստորին մասը հիմնախաչի աստիճանաձև պատվանդանին թվականն է որի տակ բուն արձանագրությունը տող,,,Divabn_Prak10,խաչքար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50904,ծանոթ խաչքարը սարգարե քարգործի ձեռակերտնէ իինչի մասին է վկայում վերջինիս բնորոշող կազմող բառը,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50905,խաչթար սև տուֆից կանգնեցված եկեղեցու արևելյան կողմում գիրը խաչաթևերի արանքում տող,,,Divabn_Prak10,խաչթար,O,"O,O,O,O,O,O,O,O,O,O,O"
50906,ծանոթ սխիթար ին հաջորդող տառերը կարելի է կարդալ արտիկիյնն,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O"
50907,սիգուցե սա մրդին արթիկ բնակավայրի անունն է որտեղից թերևս սերել է մեր համոզմամբ խաչքարագործ վարպետը,,,Divabn_Prak10,սիգուցե,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50908,տապանաքար երկլանջ արևելյան գերեզմանոցում հարավային նիստին տող,,,Divabn_Prak10,տապանաքար,O,"O,O,O,O,O,O,O"
50909,նշվածները տառերի վերին գծերը չեն այլ ուղղահայաց գծերով քանդակազարդ,,,Divabn_Prak10,նշվածները,O,"O,O,O,O,O,O,O,O,O"
50910,դավիթ անհողին կյուրիկյան թագավոր դաւիթ անբախտ գրիչ հիշատակված է դաւիթ հիշատակված է,,,Divabn_Prak10,դավիթ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50911,գյուղում և շրջակայքում գրանցված են մթա հազարամյակներին վերագրվող ամրոց դամբարանադաշտ,,,Divabn_Prak10,գյուղում,O,"O,O,O,O,O,O,O,O,O,O"
50912,մարմաշենի համալիրը ավելի վաղ պատմություն ունի պարզապես զարգացում ու ծաղկում է ապրել պահլավունիների օրոք,,,Divabn_Prak10,մարմաշենի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50913,շեն կաթողիկեն և վանքային բոլոր,,,Divabn_Prak10,շեն,O,"O,O,O,O,O"
50914,ուցված ընդարծձակ պարսպով որի մնացած մասերը միանգամայն անհայտացել են զանազան նոր,,,Divabn_Prak10,ուցված,O,"O,O,O,O,O,O,O,O,O,O,O"
50915,գլխավոր տաար հարավային պատին արտաքուստ տող,,,Divabn_Prak10,գլխավոր,O,"O,O,O,O,O,O"
50916,թորամանյան նյութեր հայկական ճարտարապետության պատմության հ բ էջ,,,Divabn_Prak10,թորամանյան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50917,մարմաշեն հուշարձան տարեգիրք բ երևան էջ,,,Divabn_Prak10,մարմաշեն,O,"O,O,O,O,O,O"
50918,հրատ մխիթարյանց տեղագրութիւն ալիշան նիրակ,,,Divabn_Prak10,հրատ,O,"O,O,O,O,O"
50919,գէորգեանց բասմաջյան հաաբս եղիազարյան էջմիածին ե օթ,,,Divabn_Prak10,գէորգեանց,O,"O,O,O,O,O,O,O"
50920,ծանոթ րդ տողում սեր ից հետո ազատ տեղ րդ տողում զայսմանէս ի տառերը մյուսներից մանր են,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50921,այստեղ են թաղված վահրամ պահլավունու կին սոփիա տիկինը նրանց ապուղամբ որդու կինը ճարտարապետ շնավորիկըև այլք,,,Divabn_Prak10,այստեղ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50922,տմպանաքար ուղղանկյուն սալ գավթում տող,,,Divabn_Prak10,տմպանաքար,O,"O,O,O,O,O"
50923,պետ արձանագրության առաջին և երկրորդ տողերի վերջնամասը եղովա հակամաում գարում բնագրի բովանդային ամբողջացմանը,,,Divabn_Prak10,պետ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50924,րծանագիր քարը կրկնակի օգտագործման է,,,Divabn_Prak10,րծանագիր,O,"O,O,O,O,O"
50925,մեր ձեռքի տակ է մեծ երախտավոր թ թորամանյանի կատարած թ լուսանկարը որի վրա նույն վիճակն է արտահայտված,,,Divabn_Prak10,մեր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50926,այժմ ս գրիգոր լուսավորիչ եկեղեցին ներառնվածէ գյուղի մեջ շրջապատված բնակելի տներով,,,Divabn_Prak10,այժմ,O,"O,O,O,O,O,O,O,O,O,O,O"
50927,ճարտարապետական հորինվաձքով խաչածև հատակագծով կենտրոնագմբեթ եկեղեցի է,,,Divabn_Prak10,ճարտարապետական,O,"O,O,O,O,O,O,O"
50928,ուսումնասիրողների կողմից թվագրվում է դարի երկրորդ կեսով,,,Divabn_Prak10,ուսումնասիրողների,O,"O,O,O,O,O,O,O"
50929,վիմագրերի առաջին գիտական հրատարակությունն իրականացրել է հնագետ վիմագրագետ հուսիկ մելքոնյանը,,,Divabn_Prak10,վիմագրերի,O,"O,O,O,O,O,O,O,O,O,O"
50930,գուսիկ մելքոնյան դարի վիմագրեր նոր կյանք գյուղից լէրաբեր հաս գիտ թ էջ,,,Divabn_Prak10,գուսիկ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50931,ս գրիգորլուսավորիչեկեղեցի հյուսիսային պատին արևմտյան մասիվերևում ուռուցիկ տառերով տող,,,Divabn_Prak10,ս,O,"O,O,O,O,O,O,O,O,O"
50932,հրատ ալիշան նիրակ մինչև որ թողի առանց թվականի,,,Divabn_Prak10,հրատ,O,"O,O,O,O,O,O,O,O"
50933,գէորգեանց պակասավոր հ մելքոնյան լրաբեր,,,Divabn_Prak10,գէորգեանց,O,"O,O,O,O,O"
50934,ծանոթ գրված է ուռուցիկ գրերով և անարվեստ հայտնի է որ ուռուցիկ գրերը ավելի ենթակա են քայքայման,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50935,ններկա դեպքում քայքայված են չորրորդ տողի սկզբի մասերը,,,Divabn_Prak10,ններկա,O,"O,O,O,O,O,O,O,O"
50936,մարմաշենի վանքից պրակում տեղ էգտել արձանագրություն դրանցից ընախկինում հրատարակվել են հիմնականում աբել սխիթարյանցի արձ ղևոնդ ալիշանի արձ կարապետ բասմաջյանի արձ մելքիսեդեկ գևորգյանցի արձ հովսեփ օրբելու արձ և այլոց համապատասխան աշխատություններում,,,Divabn_Prak10,մարմաշենի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50937,նշված եկեղեցու վաղմիջնադարյան կառույց լինելու փաստը ևս հիմք է տալիս կարծելու որ,,,Divabn_Prak10,նշված,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50938,ցանոթ մ գևորգյանցը թվականը կարդացել է ն իսկ անձնանունը՝ աթէոս,,,Divabn_Prak10,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O"
50939,փոքր կամ վերին վանք գտնվում է համալիրից հյուսիս բլրի վրա որտեղ պահպանվել են խաչածև գմբեթավոր եկեղեցու ամդ հյուսիսային պատն ու շրջակա գերեզմանոցը,,,Divabn_Prak10,փոքր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50940,տապանաքար ուղղանկյուն սալ գավթում տող,,,Divabn_Prak10,տապանաքար,O,"O,O,O,O,O"
50941,հրատ մխիթարյանց տեղագրութիւն ալիշան նիրակ գէորգեանց բասմաջյան հաաբմ,,,Divabn_Prak10,հրատ,O,"O,O,O,O,O,O,O,O"
50942,ծանոթ կ բասմաջյանն այս տապանաքարը չի տեսել տեքստը վերցրել է մխիթարյանցից,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O"
50943,տապանաթար ուղղանկյուն սալ գավթում տող այս հանգիստ,,,Divabn_Prak10,տապանաթար,O,"O,O,O,O,O,O,O"
50944,հրատ սխիթարյանց տեղագրութիւն ալիշան եիրակ գէորգեանց բասմաջյան հաաբմ,,,Divabn_Prak10,հրատ,O,"O,O,O,O,O,O,O,O"
50945,ծանոթ կ բասմաջյանն այս տապանաքարը նույնպես չի նկատել տեքստը վերցրել է սխիթարյանցից որը վերծանել է այսպես այս է հանգիստ ղա րիփիս որդւոյ ապուղամրի,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50946,նույնն է նաև մելքիսեդեկ գևորգյանցի մոտ,,,Divabn_Prak10,նույնն,O,"O,O,O,O,O,O"
50947,գլխավոր տածար հյուսիսային պատին արտաքուստ տող,,,Divabn_Prak10,գլխավոր,O,"O,O,O,O,O,O"
50948,գրչագիրն արտատպվածէ օրբելու հրատարակությունից,,,Divabn_Prak10,գրչագիրն,O,"O,O,O,O"
50949,աղբյուրագիտական հույժ կարևորություն ունեցող շինարարական նվիրատվական արձանագրությունը նախ և առաջ ուշագրավ է այն առումով որ հստակ սահմանում է վահրամ պահլավունու նախաձեռնությամբ գլխավոր եկեղեցու ապա վանքի մյուս եկեղեցիների կառուցման ժամանակահատվածը այն է հիմնադրումն սկսվել է հայոց նևէ թվականին և ավարտին հասել հայոց թվին,,,Divabn_Prak10,աղբյուրագիտական,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50950,տեսակետ կա թե զվարթնոցատիպ այս եկեղեցին վանքի վաղագույն կառույցն է և թվագրվում է մւմոդդ այսինքն՝ վանքի հիմնադրումը պետք է կապել ոչ թե պահլավունիների այլ կամսարական տոհմի իշխանների անվան հետ որոնց սեփականությունն էր կազմում նաև շիրակը,,,Divabn_Prak10,տեսակետ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50951,դամբարանանման շենք վերոնշյալ հնագիտական պեղումների ընթացքում կլոր եկեղեցու և գավթի միջնամասում բացվել են նաև փոքր չափերով կառույցի ավերակները,,,Divabn_Prak10,դամբարանանման,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50952,միակ մուտքը արևմտյան կողմից է,,,Divabn_Prak10,միակ,O,"O,O,O,O,O"
50953,ենթադրվում է թե այն ևս ժամանակակից է գլխավոր եկեղեցուն ու գավթին և թեպետ ներսում գերեզմանաքարեր չեն պահպանվել սակայն պետք է որ պահլավունյաց տոհմին պատկանած դամբարան եղածլինի,,,Divabn_Prak10,ենթադրվում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50954,ուշարձանախմբի արևելյան կողմում ինչպես նաև հյուսիսային կողմի բարձունքի վրա տարածվում է գերեզմանոցը,,,Divabn_Prak10,ուշարձանախմբի,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50955,ս հասրաթյան սարմաշենի վանք էջ,,,Divabn_Prak10,ս,O,"O,O,O,O,O"
50956,պարիսպ ինչպես թ թորամանյանն է նկատում վահրամա հաստատությունները շրջափակված են եղել դ ոչ ուշ կառ,,,Divabn_Prak10,պարիսպ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50957,սիայն գետեզերքի մասն է մնացել շինությունների պատճառով,,,Divabn_Prak10,սիայն,O,"O,O,O,O,O,O,O"
50958,պահպանվել են կլոր գետնախարիսխը և պատերի ստորին երկու երեք շարերը,,,Divabn_Prak10,պահպանվել,O,"O,O,O,O,O,O,O,O,O,O"
50959,երրորդ տողի վերջի նոթաի շարյատ բառերից վերջինը հայտնի տուրքի անուն է դրան նախորդող եոթաւի բառը համարում ենք տեղանուն և հենց այս նոր կյանք գյուղի հնագույն անունը,,,Divabn_Prak10,երրորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50960,այս անունով գյուղ հիշատակված է երկու անգամ հոռոմոսի արձանագրությունների մեջ դարի սկզբում մեկ անգամ նաւթա գրությամբ որը վանքին է նվիրել խութլուխաթունը և մյուս անգամ նավթա սեռ շավթաի որը նույն վանքին է նվիրել անիի արքեպիսկոպոս տէր գրիգորը ալիշան նիրակ էջ,,,Divabn_Prak10,այս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50961,ներկա դեաքում դրանց ոչ թե տեղադրությունն է կարևոր այլ այդ անունով գյուղեր լինելը,,,Divabn_Prak10,ներկա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50962,չորրորդ տողի սկզբում վնասված է բառերը ըստ բովանդակության պետք էլինեին շարիատ կոչվող հարկով տրվող մթերքի անունները հնարավոր է որ առաջին բառը լիներ յեջին որի առաջին երկու գրերը պահպանվել են և երկրորդ կաթնամթերքի անուն,,,Divabn_Prak10,չորրորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50963,եինանյութ քարը ինքնին վատորակիէևհենցակզբիցեղելէչեչոտ ուծակոտկեն որիհետևանքովէլ տեղ տեղգրիչը շրջանցելով դրանք գրերը տեղավորել է իրարից հեռու բայց և մեկից բացի մնացած չորս արձանագրությունների գրիչը ևս ցածր որակի արհեստավոր է եղել,,,Divabn_Prak10,եինանյութ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50964,զարմանալի է թե ինչպես կաթողիկոսի և թագավորի անունից գրված այդ արձանագրությունները փորագրվել են նման վարպետի կողմից որի և գրերն են անարվեստ և տողերն անհամաչափ իսկ տեղադրությունը բոլորովին անճաշակ ու խառնէ,,,Divabn_Prak10,զարմանալի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50965,արձանագրությունները հողմահարված լինելու պատճառով հին տեղագիրները չեն վերծանել,,,Divabn_Prak10,արձանագրությունները,O,"O,O,O,O,O,O,O,O"
50966,միայն ալիշանը դրանցից չորսի թվական պարունակող առաջին տողերն է հաղորդել շիրակ,,,Divabn_Prak10,միայն,O,"O,O,O,O,O,O,O,O,O,O,O"
50967,մեր ժողովածուի մեջ տեղադրել ենք դրանցից ը ոմանք լրիվ ոմանք որոշ բացերով բայց բոլորի հիմնական բովանդակությունը պարզված է միայն մեկ արձանագրություն բաղկացած երկու կարճ տողերից և ուռուցիկ գրերով այնպիսի վիճակում է որ ոչինչ չի հասկացվում ուստի և բաց ենք թողել,,,Divabn_Prak10,մեր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50968,այդ խաթարված վիճակում էլ արձանագրությունները կարևոր նորություններ են հաղորդում պարզվում է որ,,,Divabn_Prak10,այդ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
