sentence,term,word,tag,word_labels
հրատարակիչների մոտ թերի և աղավաղվածէ,,հրատարակիչների,O,"O,O,O,O,O"
այս մեր կարծիքով չափազանց ուշագրավ և բովանդակությամբ և արտահայտչածևով արձանագրության չորրորդ տողի վերծանությունը չնայած բավարար պահպանվածության տարընթերցումների տեղիք է տվել,,այս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նպատակահարմար ենք գտնում ներկայացնել նախորդ հեղինակների վերծանությունները թախանձչել եւ բարէխաւս միջնամասում ս ջալալյանց ղ ալիշան զիս ի բերել ջուր,,նպատակահարմար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եւ ընկալայ պատարագ թորամանյան զիս զինչ որ սմա ունէի տուի յայս էրսի եղիազարյան զիս զինչ թը սմայ ունէի տուի յայսմ բարխուդարյան դաշտ օրագիր զիս զինչ որ սմայ ունէի ուի ս ջուրս վերջին բառը սկզբում կարդացել է գիրս հետո ուղղել ձիմ զինչ որ ստայկ ունէի՝ ետու ի այս յիրսն,,եւ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
բացակայում է որևէ կցագրություն կամ փակագրություն,,բացակայում,O,"O,O,O,O,O,O"
ա ստեփանոս եկեղեցի արևելյան խաչաթնի հարավային պատին արտաքուստ տող,,ա,O,"O,O,O,O,O,O,O,O,O"
հատ զալալյանց ա ալիշան շիրակ գէորգեանց եղիազարյան էջմիածին բ,,հատ,O,"O,O,O,O,O,O,O,O,O"
ծանոթ այս նույն սիմեռնը նվերներէ արել նան հոգեվանքին թվակիր խմբական արձանագրության մեջ արձ խմբ,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ նախկին բոլոր հրատարակիչների մոտ բացակայում է թվականը,,ծանոթ,O,"O,O,O,O,O,O,O,O"
աստեփանոս եկեղեցի թմբուկի հարավարևմտյան նիստին արտաքուստ տող,,աստեփանոս,O,"O,O,O,O,O,O,O"
ծանոթ հրատարակչի մոտ բոլորովին աղավաղվածէ,,ծանոթ,O,"O,O,O,O,O"
երկրորդ տողի նախավերջին տառը կարելի է կարդալ նաև տ,,երկրորդ,O,"O,O,O,O,O,O,O,O,O"
վերջին գ տառը թերևս ցուցում է հատկացված պատարագների թիվը,,վերջին,O,"O,O,O,O,O,O,O,O,O"
ա ստեփանոս եկեղեցի նախորդի վերին ձախ քարին տող,,ա,O,"O,O,O,O,O,O,O,O"
տապանաթքար երկլանջ նախորդի մոտ հարավային նիստին տող,,տապանաթքար,O,"O,O,O,O,O,O,O"
տապանաքար օրորոցաձև արևելյան գերեզմանոցում հարավային նիստին տող,,տապանաքար,O,"O,O,O,O,O,O,O"
հնարավոր վերծանությունը պարզում է որ արձանագրությունը դարով թվագրվող որմնանկարի հետ կապ չունի այն դ գիր է,,հնարավոր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եղիազարյան էջմիածին բ,,եղիազարյան,O,"O,O,O"
ուշագրավ է որ ձեռագրում առկա են և լուսանկարը և գրչագիրը,,ուշագրավ,O,"O,O,O,O,O,O,O,O,O,O"
թերա պետք է կարդալ ձգոմ դումնի,,թերա,O,"O,O,O,O,O,O"
ալ մանուչարյանի վերծանությունը բավական թերի է բացակայում է շինարար նվիրատուի կնոջ սարաւթայի անունը այգի բառից հետո կարդացել է յառուտ զգոմ ղուանին այլն,,ալ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նրա կարծիքով եկեղեցին ի սկզբանե եղել է գմբեթավոր և այս վկայագիրը վերաբերում էգավթի նորոգմանը ինչը կատարվել է դարի սկզբներին,,նրա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
խմբագրական խորհուրդ՝ գր ս գրիգորյան հ ա մելքոնյան գ գ սարգսյան,,խմբագրական,O,"O,O,O,O,O,O,O,O,O,O,O"
բառեզրիս ուղիղ ծևը սարուածք է որ բառարաններում մեկնվում է կազմվածք կառուցվածք նշանակությամբ հ էջ ամատունի էջ որը տվյալ համատեքստում թերևս պետք է նկատի առնել գութանի ամբողջական համակարգը,,բառեզրիս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ա ստեփանոս եկեղեցի թմբուկի քառակուսի պատվանդանի հարավարևելյան անկյան հարավային որմին արտաքուստ անավարտ տող,,ա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
ասյեփանոս եկեղեյի ավագ խորանի որմնանկարի ձախ կողմում սևաներկ բավականաչափ թափված և տեղ տեղ անընթեռնելի մոտ տող,,ասյեփանոս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ արձծանագրության վերջնամասը մոտ տող անընթեռնելի է,,ծանոթ,O,"O,O,O,O,O,O,O"
բնույթով նվիրատվական իսկ մանրամասները ցավոք անհայտ են,,բնույթով,O,"O,O,O,O,O,O,O"
ցանոթ ս բարխուդարյանը երրորդտողում բազում բառից հետ կարդացել է տարիքս իւր վկսեկ,,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
վերծանությանը մասնակցել էնաև պատմաբանկկ մաթևոսյանը ըստ որի գրության վրա կարծես կան նախորդ նորոգողների միջամտության հետքերը որի արդյունքում սխալմամբ ամբողջացվել ու աղավաղվել են վնասված տառերը ինչպես օրինակ թվականիո հարյուրավորը որը թյուրիմացաբար ս են դարձծրել,,վերծանությանը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եահանշահի անունը թեական է վերծանված սակայն եթե այն ճի շտ է ապա հավանորեն անիում իշխող զաքարյան եահնշահ ս ն է,,եահանշահի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ս ստեփանոս եկեղեցի հարավային խաչաթևի հարավային նիստին արտաքուստ տող,,ս,O,"O,O,O,O,O,O,O,O,O"
յայր ատը պէւույրլ ը պետիս ու տիրատրուաց ոռարող ոորսիւ,,յայր,O,"O,O,O,O,O,O,O,O,O"
խաչքար ագուցված է եկեղեցու մուտքի առջևի հենապատի շարվածքում պահպանված է ստորին մասը հիմնախաչի աստիճանաձև պատվանդանին թվականն է որի տակ բուն արձանագրությունը տող,,խաչքար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ խաչքարը սարգարե քարգործի ձեռակերտնէ իինչի մասին է վկայում վերջինիս բնորոշող կազմող բառը,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
խաչթար սև տուֆից կանգնեցված եկեղեցու արևելյան կողմում գիրը խաչաթևերի արանքում տող,,խաչթար,O,"O,O,O,O,O,O,O,O,O,O,O"
ծանոթ սխիթար ին հաջորդող տառերը կարելի է կարդալ արտիկիյնն,,ծանոթ,O,"O,O,O,O,O,O,O,O,O"
սիգուցե սա մրդին արթիկ բնակավայրի անունն է որտեղից թերևս սերել է մեր համոզմամբ խաչքարագործ վարպետը,,սիգուցե,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
տապանաքար երկլանջ արևելյան գերեզմանոցում հարավային նիստին տող,,տապանաքար,O,"O,O,O,O,O,O,O"
նշվածները տառերի վերին գծերը չեն այլ ուղղահայաց գծերով քանդակազարդ,,նշվածները,O,"O,O,O,O,O,O,O,O,O"
դավիթ անհողին կյուրիկյան թագավոր դաւիթ անբախտ գրիչ հիշատակված է դաւիթ հիշատակված է,,դավիթ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
գյուղում և շրջակայքում գրանցված են մթա հազարամյակներին վերագրվող ամրոց դամբարանադաշտ,,գյուղում,O,"O,O,O,O,O,O,O,O,O,O"
մարմաշենի համալիրը ավելի վաղ պատմություն ունի պարզապես զարգացում ու ծաղկում է ապրել պահլավունիների օրոք,,մարմաշենի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
շեն կաթողիկեն և վանքային բոլոր,,շեն,O,"O,O,O,O,O"
ուցված ընդարծձակ պարսպով որի մնացած մասերը միանգամայն անհայտացել են զանազան նոր,,ուցված,O,"O,O,O,O,O,O,O,O,O,O,O"
գլխավոր տաար հարավային պատին արտաքուստ տող,,գլխավոր,O,"O,O,O,O,O,O"
թորամանյան նյութեր հայկական ճարտարապետության պատմության հ բ էջ,,թորամանյան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
մարմաշեն հուշարձան տարեգիրք բ երևան էջ,,մարմաշեն,O,"O,O,O,O,O,O"
հրատ մխիթարյանց տեղագրութիւն ալիշան նիրակ,,հրատ,O,"O,O,O,O,O"
գէորգեանց բասմաջյան հաաբս եղիազարյան էջմիածին ե օթ,,գէորգեանց,O,"O,O,O,O,O,O,O"
ծանոթ րդ տողում սեր ից հետո ազատ տեղ րդ տողում զայսմանէս ի տառերը մյուսներից մանր են,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այստեղ են թաղված վահրամ պահլավունու կին սոփիա տիկինը նրանց ապուղամբ որդու կինը ճարտարապետ շնավորիկըև այլք,,այստեղ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
տմպանաքար ուղղանկյուն սալ գավթում տող,,տմպանաքար,O,"O,O,O,O,O"
պետ արձանագրության առաջին և երկրորդ տողերի վերջնամասը եղովա հակամաում գարում բնագրի բովանդային ամբողջացմանը,,պետ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
րծանագիր քարը կրկնակի օգտագործման է,,րծանագիր,O,"O,O,O,O,O"
մեր ձեռքի տակ է մեծ երախտավոր թ թորամանյանի կատարած թ լուսանկարը որի վրա նույն վիճակն է արտահայտված,,մեր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այժմ ս գրիգոր լուսավորիչ եկեղեցին ներառնվածէ գյուղի մեջ շրջապատված բնակելի տներով,,այժմ,O,"O,O,O,O,O,O,O,O,O,O,O"
ճարտարապետական հորինվաձքով խաչածև հատակագծով կենտրոնագմբեթ եկեղեցի է,,ճարտարապետական,O,"O,O,O,O,O,O,O"
ուսումնասիրողների կողմից թվագրվում է դարի երկրորդ կեսով,,ուսումնասիրողների,O,"O,O,O,O,O,O,O"
վիմագրերի առաջին գիտական հրատարակությունն իրականացրել է հնագետ վիմագրագետ հուսիկ մելքոնյանը,,վիմագրերի,O,"O,O,O,O,O,O,O,O,O,O"
գուսիկ մելքոնյան դարի վիմագրեր նոր կյանք գյուղից լէրաբեր հաս գիտ թ էջ,,գուսիկ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ս գրիգորլուսավորիչեկեղեցի հյուսիսային պատին արևմտյան մասիվերևում ուռուցիկ տառերով տող,,ս,O,"O,O,O,O,O,O,O,O,O"
հրատ ալիշան նիրակ մինչև որ թողի առանց թվականի,,հրատ,O,"O,O,O,O,O,O,O,O"
գէորգեանց պակասավոր հ մելքոնյան լրաբեր,,գէորգեանց,O,"O,O,O,O,O"
ծանոթ գրված է ուռուցիկ գրերով և անարվեստ հայտնի է որ ուռուցիկ գրերը ավելի ենթակա են քայքայման,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ններկա դեպքում քայքայված են չորրորդ տողի սկզբի մասերը,,ններկա,O,"O,O,O,O,O,O,O,O"
մարմաշենի վանքից պրակում տեղ էգտել արձանագրություն դրանցից ընախկինում հրատարակվել են հիմնականում աբել սխիթարյանցի արձ ղևոնդ ալիշանի արձ կարապետ բասմաջյանի արձ մելքիսեդեկ գևորգյանցի արձ հովսեփ օրբելու արձ և այլոց համապատասխան աշխատություններում,,մարմաշենի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նշված եկեղեցու վաղմիջնադարյան կառույց լինելու փաստը ևս հիմք է տալիս կարծելու որ,,նշված,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ցանոթ մ գևորգյանցը թվականը կարդացել է ն իսկ անձնանունը՝ աթէոս,,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O"
փոքր կամ վերին վանք գտնվում է համալիրից հյուսիս բլրի վրա որտեղ պահպանվել են խաչածև գմբեթավոր եկեղեցու ամդ հյուսիսային պատն ու շրջակա գերեզմանոցը,,փոքր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
տապանաքար ուղղանկյուն սալ գավթում տող,,տապանաքար,O,"O,O,O,O,O"
հրատ մխիթարյանց տեղագրութիւն ալիշան նիրակ գէորգեանց բասմաջյան հաաբմ,,հրատ,O,"O,O,O,O,O,O,O,O"
ծանոթ կ բասմաջյանն այս տապանաքարը չի տեսել տեքստը վերցրել է մխիթարյանցից,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O"
տապանաթար ուղղանկյուն սալ գավթում տող այս հանգիստ,,տապանաթար,O,"O,O,O,O,O,O,O"
հրատ սխիթարյանց տեղագրութիւն ալիշան եիրակ գէորգեանց բասմաջյան հաաբմ,,հրատ,O,"O,O,O,O,O,O,O,O"
ծանոթ կ բասմաջյանն այս տապանաքարը նույնպես չի նկատել տեքստը վերցրել է սխիթարյանցից որը վերծանել է այսպես այս է հանգիստ ղա րիփիս որդւոյ ապուղամրի,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նույնն է նաև մելքիսեդեկ գևորգյանցի մոտ,,նույնն,O,"O,O,O,O,O,O"
գլխավոր տածար հյուսիսային պատին արտաքուստ տող,,գլխավոր,O,"O,O,O,O,O,O"
գրչագիրն արտատպվածէ օրբելու հրատարակությունից,,գրչագիրն,O,"O,O,O,O"
աղբյուրագիտական հույժ կարևորություն ունեցող շինարարական նվիրատվական արձանագրությունը նախ և առաջ ուշագրավ է այն առումով որ հստակ սահմանում է վահրամ պահլավունու նախաձեռնությամբ գլխավոր եկեղեցու ապա վանքի մյուս եկեղեցիների կառուցման ժամանակահատվածը այն է հիմնադրումն սկսվել է հայոց նևէ թվականին և ավարտին հասել հայոց թվին,,աղբյուրագիտական,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
տեսակետ կա թե զվարթնոցատիպ այս եկեղեցին վանքի վաղագույն կառույցն է և թվագրվում է մւմոդդ այսինքն՝ վանքի հիմնադրումը պետք է կապել ոչ թե պահլավունիների այլ կամսարական տոհմի իշխանների անվան հետ որոնց սեփականությունն էր կազմում նաև շիրակը,,տեսակետ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
դամբարանանման շենք վերոնշյալ հնագիտական պեղումների ընթացքում կլոր եկեղեցու և գավթի միջնամասում բացվել են նաև փոքր չափերով կառույցի ավերակները,,դամբարանանման,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
միակ մուտքը արևմտյան կողմից է,,միակ,O,"O,O,O,O,O"
ենթադրվում է թե այն ևս ժամանակակից է գլխավոր եկեղեցուն ու գավթին և թեպետ ներսում գերեզմանաքարեր չեն պահպանվել սակայն պետք է որ պահլավունյաց տոհմին պատկանած դամբարան եղածլինի,,ենթադրվում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ուշարձանախմբի արևելյան կողմում ինչպես նաև հյուսիսային կողմի բարձունքի վրա տարածվում է գերեզմանոցը,,ուշարձանախմբի,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ս հասրաթյան սարմաշենի վանք էջ,,ս,O,"O,O,O,O,O"
պարիսպ ինչպես թ թորամանյանն է նկատում վահրամա հաստատությունները շրջափակված են եղել դ ոչ ուշ կառ,,պարիսպ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
սիայն գետեզերքի մասն է մնացել շինությունների պատճառով,,սիայն,O,"O,O,O,O,O,O,O"
պահպանվել են կլոր գետնախարիսխը և պատերի ստորին երկու երեք շարերը,,պահպանվել,O,"O,O,O,O,O,O,O,O,O,O"
երրորդ տողի վերջի նոթաի շարյատ բառերից վերջինը հայտնի տուրքի անուն է դրան նախորդող եոթաւի բառը համարում ենք տեղանուն և հենց այս նոր կյանք գյուղի հնագույն անունը,,երրորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այս անունով գյուղ հիշատակված է երկու անգամ հոռոմոսի արձանագրությունների մեջ դարի սկզբում մեկ անգամ նաւթա գրությամբ որը վանքին է նվիրել խութլուխաթունը և մյուս անգամ նավթա սեռ շավթաի որը նույն վանքին է նվիրել անիի արքեպիսկոպոս տէր գրիգորը ալիշան նիրակ էջ,,այս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ներկա դեաքում դրանց ոչ թե տեղադրությունն է կարևոր այլ այդ անունով գյուղեր լինելը,,ներկա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
չորրորդ տողի սկզբում վնասված է բառերը ըստ բովանդակության պետք էլինեին շարիատ կոչվող հարկով տրվող մթերքի անունները հնարավոր է որ առաջին բառը լիներ յեջին որի առաջին երկու գրերը պահպանվել են և երկրորդ կաթնամթերքի անուն,,չորրորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եինանյութ քարը ինքնին վատորակիէևհենցակզբիցեղելէչեչոտ ուծակոտկեն որիհետևանքովէլ տեղ տեղգրիչը շրջանցելով դրանք գրերը տեղավորել է իրարից հեռու բայց և մեկից բացի մնացած չորս արձանագրությունների գրիչը ևս ցածր որակի արհեստավոր է եղել,,եինանյութ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
զարմանալի է թե ինչպես կաթողիկոսի և թագավորի անունից գրված այդ արձանագրությունները փորագրվել են նման վարպետի կողմից որի և գրերն են անարվեստ և տողերն անհամաչափ իսկ տեղադրությունը բոլորովին անճաշակ ու խառնէ,,զարմանալի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
արձանագրությունները հողմահարված լինելու պատճառով հին տեղագիրները չեն վերծանել,,արձանագրությունները,O,"O,O,O,O,O,O,O,O"
միայն ալիշանը դրանցից չորսի թվական պարունակող առաջին տողերն է հաղորդել շիրակ,,միայն,O,"O,O,O,O,O,O,O,O,O,O,O"
մեր ժողովածուի մեջ տեղադրել ենք դրանցից ը ոմանք լրիվ ոմանք որոշ բացերով բայց բոլորի հիմնական բովանդակությունը պարզված է միայն մեկ արձանագրություն բաղկացած երկու կարճ տողերից և ուռուցիկ գրերով այնպիսի վիճակում է որ ոչինչ չի հասկացվում ուստի և բաց ենք թողել,,մեր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այդ խաթարված վիճակում էլ արձանագրությունները կարևոր նորություններ են հաղորդում պարզվում է որ,,այդ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ա գյուղի հին հայկական անունը եղել է նոթա,,ա,O,"O,O,O,O,O,O,O,O"
այդ անունը երկու անգամ հիշատակված է արձանագրությունների մեջ և անկասկածէ,,այդ,O,"O,O,O,O,O,O,O,O,O,O"
բ նոթա գյուղը դարի առաջին տարիներից պատկանել է հայոց կաթողիկոսարանին և սարգիս սնանցի կաթողիկոսը թվականին թողել է գյուղից գանձվող նարիատ կոչվող հարկը և թվականինէլ ջրանցք է կառուցել ապա նաև հողային վեճեր կարգավորել,,բ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
իսկ գագիկ աբագրատունի թագավորնէլ թվականին եկեղեցուն է նվիրել ծըմբաքար կոչվող գյուղը իսկ այդանունով գյուղի հիշատակության սա միակ դեպքն է,,իսկ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ինչպես երևում էհենց այդ մուտքն էլ հնում եղել է հիմնականը,,ինչպես,O,"O,O,O,O,O,O,O,O,O,O"
այս դեպքում կարելի է ենթադրել որ կյուրիկյաններից բռնագրավված հողերից բաժին է հանվել կաթողիկոսությանը որը և հետագայում իբրև հայրենի տիրույթ վերադարծվել է գուրգենի որդիներին,,այս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ս գրիգոր լուսավորիչ եկեղեցի հյուսիսային պատի կենտրոնում մուտքից արևելք,,ս,O,"O,O,O,O,O,O,O,O,O"
նախորդ հրատարակչի վերծանության մեջ կան մի շարք տարընթերցումներ որոնցից մի քանիսի հետ մենք համածայն ենք լուսսւորչի բառից հետո հինգերորդ տողի անորոշ տառերը մելքոնյանը կարդացել է աթոռն ի տր սարգիս հաջորդ,,նախորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
տողում ետու ից հետոիեմատակէը ի եաթ,,տողում,O,"O,O,O,O,O,O"
յոթերորդտողում սշխարհէս բառից հետոնա կարդացել էե,,յոթերորդտողում,O,"O,O,O,O,O,O"
սիր արնել աս մ էն իսկ անխափան ից հետո կիսեղծ ի,,սիր,O,"O,O,O,O,O,O,O,O,O,O,O"
ագրիգոր մւսավորիչ եկեղեյի արևելյան պատին արտաքուստ տող եսաւ եսաի,,ագրիգոր,O,"O,O,O,O,O,O,O,O,O"
ծանոթ այս անունը նկատել ենք վիմագրական զննման ժամանակ,,ծանոթ,O,"O,O,O,O,O,O,O,O"
բացառված չէ որ շհնարար վարպետի կամ ճարտարապետի անուն լինի,,բացառված,O,"O,O,O,O,O,O,O,O,O"
եկեղեցու հյուսիսային որմի արևելյան մասում առկա են եղծված ու անկապակից արծձանագրություններ ու դրանց առանձին մասեր նկ ա,,եկեղեցու,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ս ծառայ սրթոյս գրիգորոյս դ մելքոնյան էջ,,ս,O,"O,O,O,O,O,O,O"
եղած արձանագրությունները սաստիկ հողմահարված քայքայված են,,եղած,O,"O,O,O,O,O,O"
հուշարձանի վրա եղած բոլոր արձանագրությունները գտնվում են հյուսիսային պատի վրա ձուտքի շուրջը,,հուշարձանի,O,"O,O,O,O,O,O,O,O,O,O,O,O"
արդյո՛ք այս դեպքերի հեռավոր արձագանքը չէքննվող արտոնագիրը,,արդյո՛ք,O,"O,O,O,O,O,O,O"
տիշտ է հոռոմոսի արձանագրությունների մեջ դարում երկու անգամ իիշատակված է համանուն գյուղ բայց հնարավոր է որ վերջինս հոռոմայրի վանքի մոտակայքում է եղել,,տիշտ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ս գրիգոր լուսավորիչ եկեղեյի հյուսիսային մուտքի գլխի խորշի կիսակամար պսակի վրա տող,,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O"
հրատ նմելքոնյան լրաբեր,,հրատ,O,"O,O,O"
ցանոթ հ մելքոնյանը երկրորդ տողի վերջում աժանի ն վերծանել է ածանի իսկ երրորդ տողի վերջի վերծանվող բառը սրբէ,,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նրան հաջորդած դավիթ անհողինը մոտ իր եղբայր սմբատի հետ ոչ միայն ընդարձակեց թագավորության սահմանները այլև փործեց ազատվել գագիկ բագրատունու գերիշխանությունից,,նրան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
վերջինս թ ծմռանը մեծ ուժերով մտավ լոռի պաշարեց շամշուլդեն և սկսեց ավերել թագավորության ամրությունները,,վերջինս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
դավիթը չհամարծակվեց մարտի բռնվել հորեղբոր հետ,,դավիթը,O,"O,O,O,O,O,O"
յաղագս սակաւ լինելոյ զաւրաց նորա դավթի խմբ առ բազմութեամբ զաւրացն գագկայ այլ միջնորդութեամբ հայրապետին տեառն սարգսի եկն ի հնազանդութիւն գագկայ արքայի և հանդիպեցաւ նմա յաւանն շիրակայ,,յաղագս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եւ ուխտ խաղաղութեան հաստատեալ տեառն սարգսի կալ ի հնազանդութեան դաւթի իբրեւ որդի առ հայր եւ գագկայ հայրենի խնամով սիրել զնա ասողիկ,,եւ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
արձանագրություններն այդպիսի քայքայված տեսք են ունեցել վաղուց ի վեր,,արձանագրություններն,O,"O,O,O,O,O,O,O,O,O"
նույնանուն գյուղեր տարբեր վայրերում սովորական երևույթ էր և հնում և ներկայումս,,նույնանուն,O,"O,O,O,O,O,O,O,O,O,O,O"
գ ձարմանալիէ որ դարի առաջին երկու տասնամյակների այդծաղկուն վիճակից հետոգյուղը ևեկեղեցին կորցրել են իրենց նշանակությունը ոչ միայն ավելի ուշ արձանագրություններ չկան այլև գյուղի անունն էլ մոռացվել է,,գ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եկեղեցին կոչվել է գրիգոր լուսավորչի անունով,,եկեղեցին,O,"O,O,O,O,O,O"
պատերի մեջ ագուցել են խաչքարեր ու քանդակազարդ քարերի բեկորներ,,պատերի,O,"O,O,O,O,O,O,O,O,O"
եկեղեցուց հարավ միջնադարյան գերեզմանոցն է որտեղ օրորոցածև և հարթ ուղղանկյունածև տապանաքարերից բացի պահպանվել են նաև խաչքարեր ու քառանիստ կոթողի պատվանդան,,եկեղեցուց,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
տապանագրերը հիմնականում դարերից են բացառությամբ մեկի որը վկայակոչում ենք ստորև,,տապանագրերը,O,"O,O,O,O,O,O,O,O,O,O"
տապանաքար ուղղանկյուն օրորոցաձև գյուղի հարավային գերեզմանոցում հարավային նիստին տող,,տապանաքար,O,"O,O,O,O,O,O,O,O,O"
ծանոթ դատելով տապանագրից ննջեցյալները երկուսն են հայր և որդի ալեքսանն ու հակոբը ովքեր թերևս համաճարակից կամ դժբախտ պատահարից են մահացել,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
միևնույն տապանաքարի վրա երկու ննջեցյալի անվան առկայությունը բնավ չի ենթադրում թե նրանք թաղվել են մեկտեղ,,միևնույն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
գյուղի հարավային եզրին բարձրանում է դարի մի եկեղեցի որը վերանորոգումների ու կարկատանների է ենթարկվել դարում սակայն հիմնականում պահպանել է իր հին ձևը,,գյուղի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ժամանակին նա այլ եկեղեցիների նման ամրացվել և վեր է ածվել բերդի,,ժամանակին,O,"O,O,O,O,O,O,O,O,O,O,O"
այժմ շրջապատի այդ հավելումները վերացված են,,այժմ,O,"O,O,O,O,O,O"
