sentence,term,word,tag,word_labels
շինության արևելյան հարավային ու հյուսիսային պատերն արտաքուստ հարդարված են զույգ եռանկունաձև հայկականխորշեր ով,,շինության,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
ս գրիգոր եկեղեցի հարավային խաչաթևի պատին արտաքուստ նախորդից անմիջապես ներքև տող,,ս,O,"O,O,O,O,O,O,O,O,O,O,O"
ծանոթ արծանագրությունը գրեթե կիսով չափ եղծվել անընթեռնելի է դարձել,,ծանոթ,O,"O,O,O,O,O,O,O,O,O"
վիմագիրը փորագրված է բավական վերևում և որոշ հատվածներ հատկապես վերջին երկու տողերը կիսեղծ են,վիմագիրը,վիմագիրը,B-INSC,"B-INSC,O,O,O,O,O,O,O,O,O,O,O,O,O"
սիջնադարում բնակավայրի վերաբերյալ վկայությունները կցկտուր են,,սիջնադարում,O,"O,O,O,O,O,O"
մեր ժողովածուի մեջ տեղադրել ենք դրանցից ը ոմանք լրիվ ոմանք որոշ բացերով բայց բոլորի հիմնական բովանդակությունը պարզված է միայն մեկ արձանագրություն բաղկացած երկու կարճ տողերից և ուռուցիկ գրերով այնպիսի վիճակում է որ ոչինչ չի հասկացվում ուստի և բաց ենք թողել,,մեր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Դասախոսը ներկայացրեց Ապարանքների շինարարական արձանագրություններ՝ որպես վարչական կառավարման հիշատակներ.,Ապարանքների շինարարական արձանագրություններ ,Դասախոսը,O,"O,O,B-INSC,I-INSC,O,O,O,O,O"
տապանաթար օրորոցածև հարավային նիստին տող,,տապանաթար,O,"O,O,O,O,O"
ծանոթ աշ մանուչարյանը ծանոթագրում է այս գծագիրը կամ նշանակում է լույս կամ լուսավորիչ կամ էլ տաճարը կառուցող թերևս նորոգող խմբ ճարտարապետի անվան տառերն են,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Դաշտային քարտեզագրմամբ նշվեց Զանգակատան արձանագրություն տեղադրության ճշգրիտ կետը.,Զանգակատան արձանագրություն ,Դաշտային,O,"O,O,O,B-INSC,I-INSC,O,O,O"
հուշարձանին տեղացիք անվանում են դրըխու վանք որն անշուշտ թուրքերեն էև նշանակումէ կոտրած կամ ավերակ վանք,,հուշարձանին,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ցանոթ ե տեր մինապանը իր հիշալ հոդվածում մատնանշում է նաև այս արձանագրության հ եղիազարյանի սխալաշատ վերծանությունը,,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հառիճավանք ս աստվածածինեկ ոռ հյ ավանդատուն,,հառիճավանք,O,"O,O,O,O,O,O"
ս աստվածածին յոթ վերք եկեղեցու հարավարևելյան կողմում եիրակի թեմի առաջնորդ տ միքայել եպս աջապահյանի նախաձեռնությամբ վերջերս հուշակոթող է կանգնեցվել ի հիշատակ ողջ նահատակների,,ս,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Ձմռան արևի տակ առավել ընթեռնելի դարձավ բարձրադիր ժայռապատկեր գծագրությունը.,ժայռապատկեր ,Ձմռան,O,"O,O,O,O,O,O,O,B-INSC,O"
իիմնավորված չեն իսկ վերջին տարիներին վանքի պատմությանն ուշագրավ աշխատանքներ օվիրած կ սաթևոսյանը առանծնացնում է երկու հայր պետրոս առաջինը՝ առաջնորդած ից երկրորդը բթ վերջինիս համար նման մոտեցման հիմք է հանդիսացել մատենադարանի պատառիկը՝ ընդօրինակված թ հառիճավանքում որտեղ ի թիվս վանքի մի շարք միաբանների հիշված է զհայր վարդան հառիճայոյ,,իիմնավորված,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
արձանագրության ժամանակը հետևաբար դ սկզբներնէ,,արձանագրության,O,"O,O,O,O,O"
"Արևամուտին լուսանկարելը օգնեց, որպեսզի այս պետրոգլիֆ գծերն ավելի հստակ երևան.",պետրոգլիֆ ,Արևամուտին,O,"O,O,O,O,O,B-INSC,O,O,O,O"
Ճարտարապետը հղում արեց մի կառուցողական արձանագրություն՝ սյուների տեղադրման կարգը սահմանելու համար.,կառուցողական արձանագրություն ,Ճարտարապետը,O,"O,O,O,O,B-INSC,O,O,O,O,O,O"
սանասար որդի խուպասարի նվիրատու հառիճավանքի,,սանասար,O,"O,O,O,O,O"
այն իր վրա է կրում բավականին ծավալուն արձանագրության միջին մասը,,այն,O,"O,O,O,O,O,O,O,O,O,O"
հ ղռնդկիշան շիրակ տեղագրութիւն պատկերացոյց վենետիկ մեծանուն հայագետը արևմտյան նիրակից բազմաթիվ արձանագրություններ է վկայակոչում մասնավորապես նիրակավանից արձ հոռոմոսից շուրջ արձ բագնայրից արձ արջոառիճից արձ խծկոնքից արձ տեկորից արձ սրենից արձ ևայլն,,հ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
վիմագրի թվագրման հարցում ս բարխուդարյանի մատնանշումը սպասալարների օրոք բավական պայմանական է,վիմագրի,վիմագրի,B-INSC,"B-INSC,O,O,O,O,O,O,O,O,O,O"
լմբատավանք ս ստեփանոս եկ թմբուկի հվ ամ նիստ ոլ արտ,,լմբատավանք,O,"O,O,O,O,O,O,O,O,O,O"
ա գագիկ հառիճեցի,,ա,O,"O,O,O"
բավական ընդարձակ այս արձանագրությունը ևս կարևոր աղբյուրագիտական տեղեկություններ է հաղորդում ժամանակի սոցիալ տնտեսական ու եկեղեցական կյանքի մասին,,բավական,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ցանոթ րդ տողում ջաղացանի բառից առաջ եղծված է մեկ տառ րդ տողում ամենայն բառից առաջ քարին փոսիկ է արված րդ տողում տարոյն ում ջնջված են իս տառերը,,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
աղուտ ապահարկություն է արել աճառյան հրաչյա,,աղուտ,O,"O,O,O,O,O,O"
վիմագրերից որոշները տեղ են գտել սկրտիչ էմինի անիի պարըր ա ա շրջակայքի վիմագրերն ամփոփող հատորում արձ թարգմանված նաև ռուսերեն ՝ ինչպես նա հ ղևոնդալիշանի աշխատություններում,,վիմագրերից,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Սեմինարում ուսումնասիրվեց Վերաօծման արձանագրություն որպես ծիսական գրություն.,Վերաօծման արձանագրություն ,Սեմինարում,O,"O,O,B-INSC,I-INSC,O,O,O"
արձանագրություններն այդպիսի քայքայված տեսք են ունեցել վաղուց ի վեր,,արձանագրություններն,O,"O,O,O,O,O,O,O,O,O"
սրեն քաղաքատեղի և համանուն տաճար արշարունիք գավառում որտեղից այգիներ են նվիրաբերվել մարմաշենի վանքին,,սրեն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
Լուսանկարչական ալբոմում տպագրվեց Սյունագիր՝ կից մեծադիր պատկերով.,Սյունագիր ,Լուսանկարչական,O,"O,O,O,O,O,O,O"
Սրահի աջ պատին ընթեռնելի է Վանական արձանագրություն՝ օրհնության եզրափակմամբ.,Վանական արձանագրություն ,Սրահի,O,"O,O,O,O,O,B-INSC,O,O,O"
Հնագիտական նյութերում հայտնաբերվեց քարի վրա փորագրված Ապահարկման արձանագրություն՝ շուկայի տուրքերի մասին.,Ապահարկման արձանագրություն ,Հնագիտական,O,"O,O,O,O,O,O,B-INSC,O,O,O,O"
շինարարական վիմագրում եկեղեցու հիմնարկման թվականը կարդալով նևե իրականում՝ նլէ խմբ իսկ ավարտը թ թորամանյանը,վիմագրում,շինարարական,O,"O,B-INSC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
դատելով այս հաղորդումից սույն տապանաքարերը թերևս իրենց տեղում չեն,,դատելով,O,"O,O,O,O,O,O,O,O,O"
թվագրման կապակցությամբ նա գտնում է որ հինգերորդտողի բարեխոսութեան և վեցերորդի՝ հավատացելոց բառերում ո և վ տառերի գործածությունը համապատասխանաբար աւ ի և ի փոխարեն հուշում է այն մասին որ վիմագիրն ավելի ուշ շրջանի փորագրություն է,վիմագիրն,թվագրման,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-INSC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նա անիի նշանավոր կառավարիչ սինոպ սահմադինի ամուսինն է,,նա,O,"O,O,O,O,O,O,O,O"
նույն տեղում էջ տես նաև թքրիստոնյա հայաստան հանրագիտարան երևան էջ,,նույն,O,"O,O,O,O,O,O,O,O,O,O"
սիրակենե նիրակ սղնախ ամրոց քեթի գյուղում սոշան ննջեցյալ ստեփանոս ս եկեղեցի թերևս վերին վանքի,,սիրակենե,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Հուշարձանագետը հրապարակեց սյունային արձանագրություն՝ համադրելով հարակից գրությունների հետ.,սյունային արձանագրություն ,Հուշարձանագետը,O,"O,O,B-INSC,O,O,O,O,O"
տեղեկանում ենք նաև որ պատերազմում նահատակված խարիփի նշխարներն ամփոփվել են վանքում մերձ ի դրան սրբոյ կաթողիկէիս վահրամ պահլավունու շիրմին կից,,տեղեկանում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
սորին ձլեյռաս բյ տլիյրլայցլոյ պայրլայպետին,,սորին,O,"O,O,O,O,O"
արօ հայր պապօյի հիշատակվածէ,,արօ,O,"O,O,O,O"
հրատ աշ մանուչարյան եպսժ,,հրատ,O,"O,O,O,O"
ըստ վերջինի թվականը վերաբերում է այս արձանագրությանը իսկ վիմագրահավաքը այն կցում ի հաջորդ գրիգորի վկայագրին,,ըստ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Բարձրացած սյունարձանի վրա տեսանելի է Կոթողային արձանագրություն՝ նվիրված հիշարժան տարեդարձին.,Կոթողային արձանագրություն ,Բարձրացած,O,"O,O,O,O,O,B-INSC,O,O,O,O"
անշուշտ արձանագրությունների սակավությունը բնավ չի նսեմացնում նրանց աղբյուրագիտական արժեքը հատկապես այնպիսի նշանավոր հուշարձանների վկայագրերի ինչպիսիք են սարմաշենը հառիճավանքը լմբատավանքը հայկաձորը նոր նյանքի ս գրիգոր լուսավորիչ եկեղեցին հոգեվանքը ևայլք,,անշուշտ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ազատա ագարակ բագարանում որը նվիրաբերվել է մարմաշենի վանքին իբրև հայրենի գյուղ է հիշատակված,,ազատա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
բօղիեողուշ բոգցյոխուշ հնում այսպես է կոչվել աշոցքի շրջանի մուսայելյան գյուղը,,բօղիեողուշ,O,"O,O,O,O,O,O,O,O,O,O"
գէորգեանց եղիազարյան էջմիածին բ,,գէորգեանց,O,"O,O,O,O"
Խմբագրականում ընդգրկվեց Կոնդակագիր՝ որպես վարչական դիվանագիտության օրինակ.,Կոնդակագիր ,Խմբագրականում,O,"O,O,O,O,O,O,O"
Օրենսդրական օրինակների հետ համադրվեց մի կառուցողական արձանագրություն՝ հիշատակված դարձվածաբանությամբ.,կառուցողական արձանագրություն ,Օրենսդրական,O,"O,O,O,O,O,B-INSC,O,O,O"
դատելով խաչապատկերի ձևից և կոթողի ագուցման փոսորակի չափերից պատվանդանին ագուցված է եղել քառանիստ կոթող,,դատելով,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
առավել ամբողջական է սամվել կարապետյանի աշխատասիրությամբ վերջերս հրատարակված հոռոմոսի վանքի վիմագրերը ուսումնասիրությունը որտեղ ամփոփված է ավելի քան արձանագրություն,,առավել,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
յովանիս հովհաննես սմբատ որդի գագիկա ննահնշահի հայոց թագավոր թթ հիշատակված է,,յովանիս,O,"O,O,O,O,O,O,O,O,O,O,O"
այն որ լմբատավանքի ս ստեփանոս եկեղեցին դարի շինարվեստի ինքնատիպ դրսևորումներից է վկայում են նաև հիշյալ ժամանակաշրջանին հարազատ որմնանկարները որոնք զբաղեցնում են եկեղեցու ավագ խորանի գմբեթարդն ու արևելյան պատը,,այն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հենց այս պատկերի անունից էլ ընդհանրացվել է եկեղեցուն տրվող յոթ վերք անվանումը,,հենց,O,"O,O,O,O,O,O,O,O,O,O,O,O"
աշ մանուչարյան աշ մանուչարյան երերույքի տաճարի վիմագրերը հին հայաստանի մշակույթը երևան,,աշ,O,"O,O,O,O,O,O,O,O,O,O,O"
կ ասաան գիտարշավի ժամանակ ճարտարապետ արմեն ղազարյանը լուսանկարել է տեղի մի շարք վիմագրեր ու պատրաստել դրանց գրչանկարները,,կ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
վկայագրում ուշադրություն է գրավում ընծանն ելս յխեյի արտահայտությունը,,վկայագրում,O,"O,O,O,O,O,O,O,O"
վիմագիրը փաստում է որ ս կարապետի և ս ստեփանոս նախավկայի անունները կրող տածարը նորոգվել է թ վաղարշապատից ժամանած հակոբ քահանայի նախաձեռնությամբ կամ միջոցներով,վիմագիրը,վիմագիրը,B-INSC,"B-INSC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Պահպանման խմբի անդամները ամրակայեցին վնասված Խաչքարային արձանագրություն՝ կիրառելով նշալցումային մեթոդ.,Խաչքարային արձանագրություն ,Պահպանման,O,"O,O,O,O,O,B-INSC,O,O,O,O"
աստվածածին ս եկեղեցի սարակապ գյուղում,,աստվածածին,O,"O,O,O,O,O"
հրատ եահխաթունյանց բ ջզալալյանց ա սխիթարյանց հառիճ ալիշան եիրակ գէորգեանց եղիազարյան էջմիածին ա քյուրտյան բազմավէպ գագիկ հառիճեցի,,հրատ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հհգաս գիտություն հրատարակչություն հնագիտության և ազգագրության ինստիտուտ,,հհգաս,O,"O,O,O,O,O,O,O"
ծանոթ ժամանակը որոշվում է յովհաննէս առաջնորդի հխմատակունով որի անունով կա թվի արձանագրություն,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O"
հր աճառյանը վկայակոչում է աւթա անվանաձևը որը մեզանում հանդիպում է ժդժե դդ որ աճառյան հաբ իա էջ,,հր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ն տեր մինասյան հառիճա վանքի արձանագրությունների առթիվ էջմիածին ա,,ն,O,"O,O,O,O,O,O,O,O,O"
Մատենադարանում ցուցադրվում է ձեռագրատետրի նվիրագիր՝ կազմի ներսում.,նվիրագիր ,Մատենադարանում,O,"O,O,O,O,O,O,O"
սկրտիչ ա վանեցի խրիմյան կաթողիկոս թթ,,սկրտիչ,O,"O,O,O,O,O,O"
գրիգոր ս լուսավորիչ գեղցոց ժամ եկեղեցի գյումրիում,,գրիգոր,O,"O,O,O,O,O,O,O"
սիջնադարյան հուշարծձաններից գյուղում պահպանվել են տարբեր դարաշրջանների եկեղեցիների և մատուռների մնացորդներ ու գերեզմանոցներ,,սիջնադարյան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
չաղան հայր էլխութլուի հիշատակված է,,չաղան,O,"O,O,O,O,O"
եփրեմ ա ձորագեղցի կաթողիկոս թթ,,եփրեմ,O,"O,O,O,O,O"
Մատյանի էջում նկարագրված է Նվիրատվական արձանագրություն՝ կապված այգիների տրամադրման հետ.,Նվիրատվական արձանագրություն ,Մատյանի,O,"O,O,O,O,B-INSC,O,O,O,O,O"
Տարածքային համայնքը ստեղծեց պահպանության գոտի՝ ներառելով նաև յուրաքանչյուր ժայռապատկեր հիշատակված է բերքերում.,ժայռապատկեր ,Տարածքային,O,"O,O,O,O,O,O,O,O,B-INSC,O,O,O"
Թանգարանում ցուցադրվում է Թագավորական արձանագրություն՝ ոսկեզօծ գլխատառերով.,Թագավորական արձանագրություն ,Թանգարանում,O,"O,O,O,B-INSC,O,O,O"
ծանոթ սխիթար ին հաջորդող տառերը կարելի է կարդալ արտիկիյնն,,ծանոթ,O,"O,O,O,O,O,O,O,O,O"
պատմական այս արժեքավոր տապանաքարերը նում են վահրամաշեն կաթողիկեի արևելյան կողմի հին գերեզմանատան մեջ բոլորովին անսնաժ փչացման և կորստյան ենթակա վիճակի մեջ և արդեն ինչպես կերևի լուսանկարներից վոտրատղլ և մաշվել են թե բնության ազդեցության և թե տգետ մարդկանց անհոգության պատճառով,,պատմական,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ վիմագիրը յուրօրինակ է այնքանով որ տապանաքարին փորագրված լինելով հանդերձ,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O"
ս գրիգոր եկեղեցի հարավային պատին արտաքուստ տող ի ոխ ե,,ս,O,"O,O,O,O,O,O,O,O,O,O"
Թանգարանում ցուցադրվում է Մատենագիտական արձանագրություն՝ տպագրված մեծադիր պատճենով.,Մատենագիտական արձանագրություն ,Թանգարանում,O,"O,O,O,B-INSC,O,O,O,O"
հատ սխիթարյանց տեղագրութիւն պակասավոր գէորգեանց մի քանի բառ,,հատ,O,"O,O,O,O,O,O,O,O"
ս աստվածածին եկեղեցի վանքի գլխավոր շինությունն է,,ս,O,"O,O,O,O,O,O,O"
Տոնական ծրագրի շրջանակում հրապարակվեց Օրհնագիր՝ օրվա ուրախությունն ամփոփող տողով.,Օրհնագիր ,Տոնական,O,"O,O,O,O,O,O,O,O,O"
Աղոթասրահի գմբեթի սալին կա Եկեղեցու արձանագրություն՝ օրհնության ձևակերպմամբ.,Եկեղեցու արձանագրություն ,Աղոթասրահի,O,"O,O,O,O,B-INSC,O,O,O"
հրատ նմելքոնյան լրաբեր,,հրատ,O,"O,O,O"
սկրտչյան մհեր սնացականյան ստեփան մոշեղ որդի աբասի հիշատակված է,,սկրտչյան,O,"O,O,O,O,O,O,O,O,O"
ծանոթ հրատարակել է միայն ակադ ն սառը ռուսերեն որը չնկատելով առաջին տողում առկա ն թվագիրը վիմագիրը համարել էանթվական սակայն նկատի առնելով վաղարշապատի քքաղաքուդաշտ անունով հիշատակումը ինչպես նաև լեզվաոճական անհարթություններն ու այլ պատմական իրողություններ թվագրել է դարով,վիմագիրը,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-INSC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հարավային պատին արտաքուստ,,հարավային,O,"O,O,O"
փիլիպե քաջ եղբայր յակոբի հիշատակված է,,փիլիպե,O,"O,O,O,O,O,O"
վատ պահպանվածության պատճառով տարընթերցման տեղիք է տալիս խաչքար կանգնեցնողի անունը,,վատ,O,"O,O,O,O,O,O,O,O,O,O"
թվում է թե ինչպես բարսեղի այնպես էլ սարգսի դեպքում մականունը չի առնչվում նրանց հիշված գործին,,թվում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
այստեղ սրբապատկերը երկար չի մնացել և մեկ տարի անց՝ ին փոխադրվել է այն ժամանակ ալեքսանդրապոլ կոչվող ներկայիս գյումրի քաղաքն ու ամփոփվել նոր կառուցված,,այստեղ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նուշիկ մայր վահրած պահլավունի անթիւպատպատրիկի,,նուշիկ,O,"O,O,O,O,O"
հ եղիազարյանը երկրորդտողի վերջում կարդացել է տուի զարդիք եւ նշելով որ դաներկայիս արթիկ քաղաքնէ ի տարբերություն առաջիներկու իրատարակիչների որոնք նույնպես կարդացել են օզվ նախորդ հեղինակները նաև ս բարխուդարյանը երրորդ տողի սկզբում վերծանել են ձբուրենոց ա ձթորնոյ անհամարելովհատուկանուն ինքպես բորենոյո նը այնպեսկ որենոր նրդժլարանում ենք մեկնաբանել,,հ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
գնորգ ս եկեղեցի արթիկ քաղաքում,,գնորգ,O,"O,O,O,O,O"
արձանագրության վերին անկյունավոր քարին ուրվագծվում էչ տառը որը կարծում ենք թվականի հարյուրավորը կարող էլինել ըստ այդմ հ ս քարխուդարյանի թվագրումը մոտ է իրականությանը,,արձանագրության,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Հատուկ սարքավորումներով ընթերցվեց մակերեսի տակ եղած փակագիր արձանագրություն՝ թանաքի մնացորդներով.,փակագիր արձանագրություն ,Հատուկ,O,"O,O,O,O,O,O,B-INSC,O,O,O"
ծանոթ բավական ուշագրավ է արտահայտման ձևը դրոշսէցաւ խայչս ի վէսս ինչը ճշտորեն բնորոշում է հուշարծանի կերպը,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ձանգակատուն արևմտյան ճակատին ագուցված ուղղանկյունաձև մարմարե սալին մանրատառ տող,,ձանգակատուն,O,"O,O,O,O,O,O,O,O,O"
Քաղաքի գլխավոր հրապարակում բացված Հուշակոթողային արձանագրություն պատմում է ինքնորոշման պայքարի մասին.,Հուշակոթողային արձանագրություն ,Քաղաքի,O,"O,O,O,O,B-INSC,I-INSC,O,O,O,O,O"
որպես ուղենիշ ունենալով ս բարխուդարյանի կազմած պրակի ձեռագիրը և դաշտային օրագիրը նաև նկատառելով հուշարձանների պահպանվածության և վիմագրերի վերծանության գրեթե հիսնամյա հեռավորությամբ պայմանավորված իրողությունները տեղում համեմատել վիմագրերը,վիմագրերի,որպես,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-INSC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
գյուղամիջի եկեղեցի ներքուստ և արտաքուստ խաչաձև գնբեթավոր եկեղեցի է իր ներքին բաժանումներով և ձևավորմամբ եզակի,,գյուղամիջի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Լուսավորական գիշերում ընթերցվեց Զանգակատան արձանագրություն, որը օրհնում էր գյուղը.",Զանգակատան արձանագրություն ,Լուսավորական,O,"O,O,O,B-INSC,O,O,O,O,O"
գէորգեանց բասմաջյան հաաբս եղիազարյան էջմիածին ե օթ,,գէորգեանց,O,"O,O,O,O,O,O,O"
գտնվում է հառիճ գյուղից փոքր ինչ հյուսիս արևելք,,գտնվում,O,"O,O,O,O,O,O,O,O"
Միջոցառման ավարտին բացվեց Հուշակոթողային արձանագրություն՝ մասնակցությամբ բոլոր նվիրատուների.,Հուշակոթողային արձանագրություն ,Միջոցառման,O,"O,O,O,B-INSC,O,O,O,O"
ոգեվանքի որմերին և ներսում հավաքված կոթողների բեկորներին պահպանվել են մեկ տասնյակից ավելի վիմագրեր կիսեղծ վիմակում ինչը մասամբ պայմանավորված է տուֆաքարի որակով,վիմագրեր,ոգեվանքի,O,"O,O,O,O,O,O,O,O,O,O,O,O,B-INSC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
սիր արնել աս մ էն իսկ անխափան ից հետո կիսեղծ ի,,սիր,O,"O,O,O,O,O,O,O,O,O,O,O"
անի որտեղից տներ և,,անի,O,"O,O,O,O"
թորամանյան նյութեր հայկական ճարտարապետության պատմության հ ա երևան էջ,,թորամանյան,O,"O,O,O,O,O,O,O,O,O"
Պատմաբանը տպագրեց վաղ շրջանի Վերաօծման արձանագրություն՝ եզակի բառաշարով.,Վերաօծման արձանագրություն ,Պատմաբանը,O,"O,O,O,O,B-INSC,O,O,O"
ւեոաեռո ո ր իւցո ա տմ ր ոար ռրցերւա արի աոյիրտզ աիրտկւլհիաւիմցոկը,,ւեոաեռո,O,"O,O,O,O,O,O,O,O,O,O,O,O"
սարմետ քաղաք արշարունիք գավառում որը նույնացնում են երվանդաշատի հետ այստեղից երկու այգի է նվիրաբերվել սարմաշենի վանքին,,սարմետ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
մնում են բազմաթիվ հին ու նոր տնատեղիների և ձիթհանքների ավերակներ,,մնում,O,"O,O,O,O,O,O,O,O,O,O"
որն ըստ էության վերաբերում է սույն վիմագրին,,որն,O,"O,O,O,O,O,O,O"
ու ա շ շշշշշշշ,,ու,O,"O,O,O,O"
ծանոթ համարում ենք րդ դարի թերևս հենց եկեղեցու օծման ժամանակ է նվիրվել վարագույրը թվին,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ս աստվածածին եկեղեցու խորաններից մեկում ներկայումս աջակողմյան ավանդասենյակում,,ս,O,"O,O,O,O,O,O,O,O"
նվիրատվական նվիրատվական նվիրատվական նվիրատվական,,նվիրատվական,O,"O,O,O,O"
րդ տողում խորդե անծանոթ բառը այս դեպքում խորթացնել օտարել իմաստն ունի և հրատարակիչները վերծանել են խորէ,,րդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ննջեցյալը կյանքից հեռացել է վաղաժամ,,ննջեցյալը,O,"O,O,O,O,O"
ի սկզբանէ բաժանված լինելով ախուրյան գետով որը հատկապես վերջին դարերում նաև վարչաքաղաքական սահման էր դարձել գավառը բնականորեն բաժանվել էր արևմտյան ու արևելյան նիրակի,,ի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
վէմ ընծան զնծան ընծան հնձան տապանաքարի կանգնեցում,,վէմ,O,"O,O,O,O,O,O,O"
ձեռքի տակ ունենալով շիրակի մարզի հուշարձանների մերօրյա ցուցակները փորձել լրացնել պրակի վիմագրական ատաղձը,,ձեռքի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
Աղակալանքի գրությամբ ավարտվում է այս Եկեղեցու արձանագրություն՝ առատ օրհնիք խնդրելով հավատացյալների համար.,Եկեղեցու արձանագրություն ,Աղակալանքի,O,"O,O,O,O,O,B-INSC,O,O,O,O,O,O"
մարմաշենի վանական համալիրը հարավ արևելքից,,մարմաշենի,O,"O,O,O,O,O"
տեղում է միայն քարերից մեկը երկրորդն ընկած է եկեղեցու մեջ իսկ մյուս երկուսը կորած են,,տեղում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նա հետնորդել է բարսեղին և նախորդել առաքելին,,նա,O,"O,O,O,O,O,O,O"
համբարձում գրիգորեան իլխինապցի տէր ննջեցյալ,,համբարձում,O,"O,O,O,O,O"
սալատապանին նրան և գարեգին հովսեփյանին մեծ դժվարությամբ հաջողվել է կարդալ կիսեղծ վիմագրի որոշ հատվածներ աստանաւր անկեալ դնի ողորմելի,,սալատապանին,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
